,Datum,Wochentag,Tagestemperatur,Nachttemperatur
929,2021-11-16,Tuesday,28.18728027738649,11.63564833938698
930,2021-11-17,Wednesday,32.66947168353882,14.285292639812132
931,2021-11-18,Thursday,22.28615289288905,18.465831058549483
932,2021-11-19,Friday,27.376054358228018,19.61109223336406
933,2021-11-20,Saturday,28.733904794733512,20.144940900783084
934,2021-11-21,Sunday,18.831152914383537,16.042863140189393
935,2021-11-22,Monday,28.651729062002637,19.9829995844879
936,2021-11-23,Tuesday,24.829246060177905,14.273746970849018
937,2021-11-24,Wednesday,19.488992887134422,15.314029654623079
938,2021-11-25,Thursday,27.26647886593785,15.504829842208894
939,2021-11-26,Friday,27.131964163097113,17.683547605053914
940,2021-11-27,Saturday,24.554498358174065,12.948808255816871
941,2021-11-28,Sunday,23.808667985490956,20.016971296915095
942,2021-11-29,Monday,23.947712580098283,16.74482427844504
943,2021-11-30,Tuesday,25.98713427221978,16.06359715480224
944,2021-12-01,Wednesday,20.644220261555844,14.415463354467025
945,2021-12-02,Thursday,24.815985301914466,15.050860463900337
946,2021-12-03,Friday,22.494352138169948,15.450967163499428
947,2021-12-04,Saturday,25.10154458627047,17.78888172925705
948,2021-12-05,Sunday,25.613529628855304,15.55522011565813
949,2021-12-06,Monday,23.61414090027024,13.499378877904492
950,2021-12-07,Tuesday,23.433548594129185,17.845886342944315
951,2021-12-08,Wednesday,26.774767576869092,19.622238808712105
952,2021-12-09,Thursday,20.022880650534272,14.17549132010176
953,2021-12-10,Friday,23.603259832461998,10.613894878929411
954,2021-12-11,Saturday,27.720199055943517,14.882808927882854
955,2021-12-12,Sunday,18.362407886223053,16.820828528277996
956,2021-12-13,Monday,26.86743751944229,18.09550889157429
957,2021-12-14,Tuesday,23.035296955850143,18.674064349023553
958,2021-12-15,Wednesday,21.845624738713088,18.030501086665538
959,2021-12-16,Thursday,24.200189099010757,19.456181011491932
960,2021-12-17,Friday,24.42679658569609,17.963764259084297
961,2021-12-18,Saturday,25.767210715576475,17.32327775808576
962,2021-12-19,Sunday,24.11071357462822,16.084271882954944
963,2021-12-20,Monday,27.566843687342743,15.569529557715377
964,2021-12-21,Tuesday,21.885139337541595,21.716888349186764
965,2021-12-22,Wednesday,24.548225972190394,13.988927190409754
966,2021-12-23,Thursday,21.744362328048457,12.675059088832112
967,2021-12-24,Friday,24.82771044051929,17.069130379765603
968,2021-12-25,Saturday,26.37847677725555,17.229793166159798
969,2021-12-26,Sunday,26.25991053100968,15.719390972670082
970,2021-12-27,Monday,21.520630399206457,9.663559925578078
971,2021-12-28,Tuesday,23.22563677566374,24.51570531375606
972,2021-12-29,Wednesday,26.16460308644019,22.006854600171188
973,2021-12-30,Thursday,27.18761703689036,15.728996841090057
974,2021-12-31,Friday,25.39681638691556,20.14769963402713
975,2022-01-01,Saturday,25.951792994226523,17.472599348739383
976,2022-01-02,Sunday,29.81314427487138,16.821063792752728
977,2022-01-03,Monday,25.627137794699376,21.07911318913539
978,2022-01-04,Tuesday,27.671692165669903,21.480381073046814
979,2022-01-05,Wednesday,24.670994590089148,15.819008498385621
980,2022-01-06,Thursday,27.385879985130313,14.954255946441798
981,2022-01-07,Friday,30.355614349925755,22.63158603856661
982,2022-01-08,Saturday,24.005828657385248,19.13792643910407
983,2022-01-09,Sunday,22.26942477156395,10.93681834694353
984,2022-01-10,Monday,27.04989487420409,15.67195695106693
985,2022-01-11,Tuesday,30.33001741202709,19.070389198638203
986,2022-01-12,Wednesday,30.1375278282167,19.250089598014476
987,2022-01-13,Thursday,20.729049183873823,13.330408088085806
988,2022-01-14,Friday,23.031229917939896,13.618230152789813
989,2022-01-15,Saturday,28.097880931309476,20.455982049369247
990,2022-01-16,Sunday,24.440970759665948,15.224365386515231
991,2022-01-17,Monday,17.88847432924704,17.155286710929268
992,2022-01-18,Tuesday,22.890404902247578,17.445293530993208
993,2022-01-19,Wednesday,26.547557100189493,12.888268574840481
994,2022-01-20,Thursday,25.873705640872014,23.788908292779055
995,2022-01-21,Friday,24.87472932732315,16.007020950829794
996,2022-01-22,Saturday,28.995114715928,17.529901977411345
997,2022-01-23,Sunday,29.705335449986336,19.857968986743543
998,2022-01-24,Monday,26.66188731893555,17.232677783951708
999,2022-01-25,Tuesday,25.409417373652335,21.43027338851266
1000,2022-01-26,Wednesday,29.961430343259252,17.61884467979328
1001,2022-01-27,Thursday,20.369180983516337,17.153741413774586
1002,2022-01-28,Friday,27.011285170449504,13.799786344526005
1003,2022-01-29,Saturday,19.486257135952293,20.52547409107769
1004,2022-01-30,Sunday,22.549025574693573,11.721195205815864
1005,2022-01-31,Monday,26.6279371603998,19.43388466301009
1006,2022-02-01,Tuesday,22.210706706010782,14.320523249262937
1007,2022-02-02,Wednesday,29.198575954019073,19.134778767124345
1008,2022-02-03,Thursday,25.285272197255296,11.319385514815224
1009,2022-02-04,Friday,28.09646556365455,16.795937582865374
1010,2022-02-05,Saturday,28.370042802693327,10.872300662289177
1011,2022-02-06,Sunday,22.93257464076239,12.645301381650555
1012,2022-02-07,Monday,21.80558320569179,15.198633350455237
1013,2022-02-08,Tuesday,25.797730370609724,15.847015771889115
1014,2022-02-09,Wednesday,13.813881996646094,23.93783863919758
1015,2022-02-10,Thursday,26.040076056912962,18.845741327937272
1016,2022-02-11,Friday,27.787425479471178,14.899278729655304
1017,2022-02-12,Saturday,26.214300843242604,13.05556417191964
1018,2022-02-13,Sunday,24.506898314095725,14.208860513659626
1019,2022-02-14,Monday,23.874270703615828,15.810741099055955
1020,2022-02-15,Tuesday,23.50072832489843,16.040721134119895
1021,2022-02-16,Wednesday,24.996396130492197,20.949196026325026
1022,2022-02-17,Thursday,26.657168281303036,15.11130987338898
1023,2022-02-18,Friday,26.36675568225839,17.324429684403093
1024,2022-02-19,Saturday,19.57554585517816,9.530161222805486
1025,2022-02-20,Sunday,21.49336151125794,14.110925825340615
1026,2022-02-21,Monday,23.8808568473157,19.896041603433165
1027,2022-02-22,Tuesday,25.02281783795785,17.744234324521475
1028,2022-02-23,Wednesday,25.01303999466632,20.993584328854574
1029,2022-02-24,Thursday,20.25434222641711,21.138806371255043
1030,2022-02-25,Friday,25.34956930904445,16.735021796684173
1031,2022-02-26,Saturday,25.493540347314006,12.114189468806277
1032,2022-02-27,Sunday,21.561967715384483,22.18142423767506
1033,2022-02-28,Monday,23.524267058640582,16.362006231568703
1034,2022-03-01,Tuesday,30.38294156271713,20.761057873857965
1035,2022-03-02,Wednesday,25.15568340846868,17.33594858760466
1036,2022-03-03,Thursday,28.07832626741188,18.69874950986824
1037,2022-03-04,Friday,25.71606686513811,13.692437309403603
1038,2022-03-05,Saturday,25.42094286023518,14.112112493992036
1039,2022-03-06,Sunday,24.92323969426584,16.284300467661417
1040,2022-03-07,Monday,25.229951013213107,22.858593787442913
1041,2022-03-08,Tuesday,25.19086659388347,11.038801698305576
1042,2022-03-09,Wednesday,27.480328829143744,9.97813528328402
1043,2022-03-10,Thursday,25.56995060039415,17.138817789174656
1044,2022-03-11,Friday,24.7350523648088,16.06000567708637
1045,2022-03-12,Saturday,22.710479552519974,18.24795438056238
1046,2022-03-13,Sunday,29.82434517809952,19.764373196073887
1047,2022-03-14,Monday,28.510239663060627,15.949516880880847
1048,2022-03-15,Tuesday,28.58599125601176,16.88101466696087
1049,2022-03-16,Wednesday,26.553207280821965,20.286745499564603
1050,2022-03-17,Thursday,28.251865062100208,19.588148977415766
1051,2022-03-18,Friday,27.29062168750536,15.46348137871973
1052,2022-03-19,Saturday,32.3906772179881,16.049022156154493
1053,2022-03-20,Sunday,25.091621159493865,19.222953159742346
1054,2022-03-21,Monday,28.762700484425284,19.14594974386581
1055,2022-03-22,Tuesday,25.166751570089325,20.010069906971
1056,2022-03-23,Wednesday,24.44768183633052,16.44890508556719
1057,2022-03-24,Thursday,30.530708325688963,13.862319809782884
1058,2022-03-25,Friday,26.678114826017364,16.461294457344195
1059,2022-03-26,Saturday,23.381492679462774,23.320306299728745
1060,2022-03-27,Sunday,24.012635115072285,14.95257774206367
1061,2022-03-28,Monday,29.259457881674123,14.771897304253018
1062,2022-03-29,Tuesday,25.85187079578621,17.16542910426721
1063,2022-03-30,Wednesday,31.154331149718477,16.432604774269297
1064,2022-03-31,Thursday,23.495017699822846,15.494547433228258
1065,2022-04-01,Friday,25.450773474834506,18.16217761056199
1066,2022-04-02,Saturday,29.004623863877935,20.793535585221974
1067,2022-04-03,Sunday,27.95711637102776,11.854067555892968
1068,2022-04-04,Monday,22.70653323440939,15.312475016524006
1069,2022-04-05,Tuesday,25.90807250989787,13.147908105304834
1070,2022-04-06,Wednesday,20.718275923852595,18.859150806632496
1071,2022-04-07,Thursday,25.679210018288714,16.411431185670793
1072,2022-04-08,Friday,28.405050193093054,19.0417033128741
1073,2022-04-09,Saturday,26.679985399447478,15.287334251355867
1074,2022-04-10,Sunday,28.26989539118935,15.495363388775198
1075,2022-04-11,Monday,23.794129829652,17.428699347185525
1076,2022-04-12,Tuesday,25.21784212136699,19.239582589893956
1077,2022-04-13,Wednesday,22.33120095065162,16.92942813113034
1078,2022-04-14,Thursday,23.14680857323143,15.806442061303036
1079,2022-04-15,Friday,24.48205979478873,16.908923566382075
1080,2022-04-16,Saturday,19.588593650127347,18.611013216174186
1081,2022-04-17,Sunday,29.755924121697717,20.338328059251502
1082,2022-04-18,Monday,17.793895869315126,14.700114048086567
1083,2022-04-19,Tuesday,26.692958049190313,12.334006855768198
1084,2022-04-20,Wednesday,25.26916336212344,22.772795614464883
1085,2022-04-21,Thursday,19.867054453318346,11.43040156271026
1086,2022-04-22,Friday,22.171377857705536,15.00696870242451
1087,2022-04-23,Saturday,27.200739868476855,17.974035530089836
1088,2022-04-24,Sunday,29.06301004837719,15.114682110490495
1089,2022-04-25,Monday,26.12747338801672,18.366448109080114
1090,2022-04-26,Tuesday,26.991346758171527,19.520292151058936
1091,2022-04-27,Wednesday,25.109647547828896,16.684953098001525
1092,2022-04-28,Thursday,26.20448880886178,15.282974790568426
1093,2022-04-29,Friday,21.82231740759747,15.524503445433767
1094,2022-04-30,Saturday,17.78525593360983,16.424676063362533
1095,2022-05-01,Sunday,23.456024895106367,18.603989585355304
1096,2022-05-02,Monday,26.65170981840051,18.492263866279743
1097,2022-05-03,Tuesday,19.388464072106547,20.98211741181098
1098,2022-05-04,Wednesday,21.89103116743253,17.578414135519758
1099,2022-05-05,Thursday,28.335961858055676,14.456546087852063
1100,2022-05-06,Friday,29.078911779199323,20.618416173016946
1101,2022-05-07,Saturday,23.807390624371102,16.024097116614158
1102,2022-05-08,Sunday,24.153416840105912,14.890467369637486
1103,2022-05-09,Monday,25.120963810344087,19.95910541082423
1104,2022-05-10,Tuesday,27.740133028650003,16.91864736924561
1105,2022-05-11,Wednesday,22.374965979446195,18.494768257313474
1106,2022-05-12,Thursday,24.84595947937396,17.80639039897935
1107,2022-05-13,Friday,22.85212696730199,14.827840614378033
1108,2022-05-14,Saturday,25.49450420229939,17.609076305696703
1109,2022-05-15,Sunday,26.77159150100024,15.572005058689193
1110,2022-05-16,Monday,29.68497186000856,18.66163296001863
1111,2022-05-17,Tuesday,28.07637385281775,17.438548518647988
1112,2022-05-18,Wednesday,26.171860215153,20.782399951104225
1113,2022-05-19,Thursday,27.614164889582103,17.842583131439394
1114,2022-05-20,Friday,25.551356429697854,16.08231231664943
1115,2022-05-21,Saturday,25.005617534457944,15.426156072825629
1116,2022-05-22,Sunday,23.239842420302963,16.642829142278497
1117,2022-05-23,Monday,29.699740387910467,14.147440664862348
1118,2022-05-24,Tuesday,25.670906058522817,14.587800211683206
1119,2022-05-25,Wednesday,22.36534301480716,14.63072448274868
1120,2022-05-26,Thursday,26.81556198025219,14.593054423885716
1121,2022-05-27,Friday,25.65009287951365,9.73523244749633
1122,2022-05-28,Saturday,29.825575401810163,17.73286357914975
1123,2022-05-29,Sunday,22.909199501697607,16.31269537202156
1124,2022-05-30,Monday,15.362753568579611,17.296174731521294
1125,2022-05-31,Tuesday,23.587932108247777,15.123790351206605
1126,2022-06-01,Wednesday,25.86925931267472,13.464244993795122
1127,2022-06-02,Thursday,27.880132037451574,16.29275615922154
1128,2022-06-03,Friday,25.856759525637454,17.140740153742396
1129,2022-06-04,Saturday,29.309227692036778,11.500104449177815
1130,2022-06-05,Sunday,24.850518923905938,15.111243490733344
1131,2022-06-06,Monday,23.433746601837598,15.403201926253367
1132,2022-06-07,Tuesday,27.548308782854786,14.685287419570251
1133,2022-06-08,Wednesday,22.97776409232083,19.078481364314868
1134,2022-06-09,Thursday,21.1544947540903,17.889962372152358
1135,2022-06-10,Friday,18.863885778929507,13.089976195989621
1136,2022-06-11,Saturday,25.91836860688068,15.331318644474697
1137,2022-06-12,Sunday,20.431037204160987,14.805460896625027
1138,2022-06-13,Monday,22.472737110830522,21.652963507616583
1139,2022-06-14,Tuesday,23.251444247564823,18.6813485052777
1140,2022-06-15,Wednesday,27.253813013335563,23.224853272444633
1141,2022-06-16,Thursday,27.833179402751448,16.25643355079613
1142,2022-06-17,Friday,18.247417129070655,20.127648089554995
1143,2022-06-18,Saturday,22.04894355466238,16.550767335826414
1144,2022-06-19,Sunday,27.149877617526453,17.02237364288958
1145,2022-06-20,Monday,21.908179824590107,19.95685826677088
1146,2022-06-21,Tuesday,24.271825228330954,11.823408886368927
1147,2022-06-22,Wednesday,23.187130104292237,16.056663245838795
1148,2022-06-23,Thursday,25.536435368401527,16.002984611948026
1149,2022-06-24,Friday,30.35155037949491,15.844052291731835
1150,2022-06-25,Saturday,28.295100275106158,13.937894174683471
1151,2022-06-26,Sunday,23.247137511888205,12.409120015985046
1152,2022-06-27,Monday,25.717738319420494,16.252178342802207
1153,2022-06-28,Tuesday,25.500137267058268,12.617507415527943
1154,2022-06-29,Wednesday,26.376427219498357,14.130773075606577
1155,2022-06-30,Thursday,23.750228576399422,16.53867454804516
1156,2022-07-01,Friday,21.53483919261031,18.04316569322185
1157,2022-07-02,Saturday,24.8048166383101,17.50680275015169
1158,2022-07-03,Sunday,21.166100337170413,21.32206033756244
1159,2022-07-04,Monday,26.339450096079016,15.261507013690833
1160,2022-07-05,Tuesday,27.01994965438116,20.44934378184856
1161,2022-07-06,Wednesday,20.967490185950652,16.431316703861953
1162,2022-07-07,Thursday,24.58393419415658,18.714880821875585
1163,2022-07-08,Friday,27.215794682280077,14.235031727689108
1164,2022-07-09,Saturday,30.500308633015358,11.798416501468974
1165,2022-07-10,Sunday,29.589022347721382,14.54189824078021
1166,2022-07-11,Monday,30.989706288800203,14.95580250246787
1167,2022-07-12,Tuesday,33.68786980064769,17.77314756333486
1168,2022-07-13,Wednesday,22.530304845461483,21.37923012208643
1169,2022-07-14,Thursday,20.26748945332033,15.382894801262486
1170,2022-07-15,Friday,24.629356663448156,20.619663096693838
1171,2022-07-16,Saturday,28.176612325338304,22.54402918372361
1172,2022-07-17,Sunday,24.191297898062377,15.155944798189031
1173,2022-07-18,Monday,22.42392462984463,16.964564046847787
1174,2022-07-19,Tuesday,28.142589376789633,15.377003948520596
1175,2022-07-20,Wednesday,27.01250990688958,19.183929843521422
1176,2022-07-21,Thursday,25.25434002709894,18.30620242477798
1177,2022-07-22,Friday,29.99199597672803,18.44447912016133
1178,2022-07-23,Saturday,25.45293920613484,17.234665128882792
1179,2022-07-24,Sunday,29.116173784837176,16.935318972102827
1180,2022-07-25,Monday,24.033630094884213,16.65433070920683
1181,2022-07-26,Tuesday,27.43466264945492,10.193560112087573
1182,2022-07-27,Wednesday,29.024695419612684,15.703475892769465
1183,2022-07-28,Thursday,27.292155363078596,17.48613780650087
1184,2022-07-29,Friday,29.342876268290357,16.61856273408481
1185,2022-07-30,Saturday,28.8631665226381,22.516181995896424
1186,2022-07-31,Sunday,28.78700174699827,21.49304064207115
1187,2022-08-01,Monday,20.36565063775992,13.029676256135845
1188,2022-08-02,Tuesday,21.35329500381868,19.477980762905695
1189,2022-08-03,Wednesday,24.559695169430995,17.045748316766804
1190,2022-08-04,Thursday,24.41697103491734,18.820606839201034
1191,2022-08-05,Friday,23.73051613393062,15.576722644248182
1192,2022-08-06,Saturday,23.85510733117549,16.86602749882412
1193,2022-08-07,Sunday,24.73414900004035,15.431967895338387
1194,2022-08-08,Monday,24.61006366585709,16.846562588741993
1195,2022-08-09,Tuesday,27.060251337050794,14.732267418007005
1196,2022-08-10,Wednesday,27.617287373650395,21.818437563185405
1197,2022-08-11,Thursday,29.88706146421138,18.108104244837243
1198,2022-08-12,Friday,20.84637741881086,17.377203167539953
1199,2022-08-13,Saturday,25.381781536172998,12.318541745643943
1200,2022-08-14,Sunday,29.390936794743713,19.76025056075075
1201,2022-08-15,Monday,30.278937111545417,17.882230645517467
1202,2022-08-16,Tuesday,21.649912787850557,22.74435856739782
1203,2022-08-17,Wednesday,26.92896657487649,14.697623312005193
1204,2022-08-18,Thursday,26.809217050045763,17.944947555234066
1205,2022-08-19,Friday,23.224208039046854,17.25554797730321
1206,2022-08-20,Saturday,21.19100215112264,13.75400094808259
1207,2022-08-21,Sunday,25.56653229357214,12.930644961153728
1208,2022-08-22,Monday,24.0917687127432,15.655944584291321
1209,2022-08-23,Tuesday,26.470346456683384,19.007526535181803
1210,2022-08-24,Wednesday,27.318994796284088,16.692593399390702
1211,2022-08-25,Thursday,26.06590736530461,17.908040598138307
1212,2022-08-26,Friday,22.21332747251533,16.96527934384745
1213,2022-08-27,Saturday,22.08932336211103,13.258516032452619
1214,2022-08-28,Sunday,28.74274583051072,17.72049857376215
1215,2022-08-29,Monday,28.227278850247476,18.24525248989086
1216,2022-08-30,Tuesday,27.61504500060972,20.56888157616573
1217,2022-08-31,Wednesday,25.109978535307164,12.82062808855595
1218,2022-09-01,Thursday,27.95623312976955,17.6663022885994
1219,2022-09-02,Friday,29.596632504767832,16.490408642794737
1220,2022-09-03,Saturday,30.05795999194696,14.823303432976962
1221,2022-09-04,Sunday,25.554137252736375,11.312269089848014
1222,2022-09-05,Monday,27.547237452213743,20.659040137120098
1223,2022-09-06,Tuesday,24.82480694750572,13.016312026943659
1224,2022-09-07,Wednesday,23.350516889364158,16.59680394651579
1225,2022-09-08,Thursday,33.347643725005106,18.91075237042355
1226,2022-09-09,Friday,26.658580603972,17.48179812909399
1227,2022-09-10,Saturday,29.7397072997313,6.538616204167205
1228,2022-09-11,Sunday,27.494012361730753,20.03195709585483
1229,2022-09-12,Monday,24.44652437599485,14.293014904320028
1230,2022-09-13,Tuesday,22.51296763483123,15.881993956651002
1231,2022-09-14,Wednesday,24.93599343776533,12.610452806673557
1232,2022-09-15,Thursday,26.509805973095542,17.06128246495008
1233,2022-09-16,Friday,28.29754221479932,20.322680277509424
1234,2022-09-17,Saturday,24.06597171352468,18.451255682028155
1235,2022-09-18,Sunday,26.11967018410901,16.23528406947746
1236,2022-09-19,Monday,18.698520962807514,17.999531486882034
1237,2022-09-20,Tuesday,30.911026686810544,15.116829891921935
1238,2022-09-21,Wednesday,26.5970678105567,12.664515440449165
1239,2022-09-22,Thursday,24.056753181852194,12.920492995567585
1240,2022-09-23,Friday,26.498491783727363,15.984326349365436
1241,2022-09-24,Saturday,29.818878330671176,17.863814436542597
1242,2022-09-25,Sunday,22.807663804198217,17.373376119847574
1243,2022-09-26,Monday,27.907579707949814,13.527545765038008
1244,2022-09-27,Tuesday,21.457790186874217,14.109595410222719
1245,2022-09-28,Wednesday,24.55951904117249,20.109904637858456
1246,2022-09-29,Thursday,23.94672649775006,14.432858860830297
1247,2022-09-30,Friday,23.539974997051267,17.31911869130862
1248,2022-10-01,Saturday,26.061862159457988,19.88667702205639
1249,2022-10-02,Sunday,26.841847022137287,19.868007284713403
1250,2022-10-03,Monday,20.426031218200766,13.575473434926412
1251,2022-10-04,Tuesday,20.266240695610364,12.942583571271431
1252,2022-10-05,Wednesday,24.9502672023473,16.190423135385107
1253,2022-10-06,Thursday,24.198197965093318,11.694312909845687
1254,2022-10-07,Friday,27.96121583440997,19.971272409080882
1255,2022-10-08,Saturday,26.586464631009576,10.778614635336755
1256,2022-10-09,Sunday,18.22974658507973,16.811556356379413
1257,2022-10-10,Monday,24.33183725964091,17.325945694961327
1258,2022-10-11,Tuesday,26.339665856971788,15.688478950095183
1259,2022-10-12,Wednesday,25.9555136749927,19.133266366965678
1260,2022-10-13,Thursday,26.525161305821655,9.500266267087515
1261,2022-10-14,Friday,26.446364272189356,15.682686751461794
1262,2022-10-15,Saturday,27.190145668878074,16.791781305733306
1263,2022-10-16,Sunday,25.778660314599954,17.193027760381028
1264,2022-10-17,Monday,30.7160576112124,18.79882218388989
1265,2022-10-18,Tuesday,30.13036791567216,13.794161789748907
1266,2022-10-19,Wednesday,25.84853821820722,20.08013396923443
1267,2022-10-20,Thursday,26.338489760141872,13.23891011074067
1268,2022-10-21,Friday,23.593753263763062,17.382120098984025
1269,2022-10-22,Saturday,21.436572061137305,20.286377377561443
1270,2022-10-23,Sunday,21.443991375080873,19.91296631318098
1271,2022-10-24,Monday,26.273506723424845,18.366671063324482
1272,2022-10-25,Tuesday,24.326592323576467,13.533931021127819
1273,2022-10-26,Wednesday,26.757209458130873,16.473916826725613
1274,2022-10-27,Thursday,23.069603945468895,16.437147425773993
1275,2022-10-28,Friday,25.897654236309545,16.16711854264123
1276,2022-10-29,Saturday,23.95475665679451,16.78222493612354
1277,2022-10-30,Sunday,23.148338461422462,18.351322448789936
1278,2022-10-31,Monday,24.488927174702223,16.677578583940342
1279,2022-11-01,Tuesday,28.49826038836312,12.467146603315868
1280,2022-11-02,Wednesday,23.586603046321038,20.077815632502997
1281,2022-11-03,Thursday,23.140081660873978,20.23334840079996
1282,2022-11-04,Friday,25.243077944577625,12.393047542297218
1283,2022-11-05,Saturday,22.870075304863736,16.419599991798115
1284,2022-11-06,Sunday,25.33584900716861,17.462462658488732
1285,2022-11-07,Monday,22.838273697342423,14.961362795178072
1286,2022-11-08,Tuesday,21.471465128867024,15.07847472882475
1287,2022-11-09,Wednesday,28.54703917544386,15.919109090579655
1288,2022-11-10,Thursday,22.35492550338591,17.317579293403526
1289,2022-11-11,Friday,25.73610803269266,18.27263253190892
1290,2022-11-12,Saturday,24.361561499784248,20.1155196848388
1291,2022-11-13,Sunday,27.451638802204616,17.191891046437515
1292,2022-11-14,Monday,25.468001889392248,22.356973348964573
1293,2022-11-15,Tuesday,26.621946731557898,14.537842074532632
1294,2022-11-16,Wednesday,31.471999091503353,15.637507107007892
1295,2022-11-17,Thursday,23.592261595549342,14.74288680689842
1296,2022-11-18,Friday,27.125010124750425,19.996752082839418
1297,2022-11-19,Saturday,25.17021504538019,13.508509910545348
1298,2022-11-20,Sunday,24.055486206052237,16.901213356098303
1299,2022-11-21,Monday,23.46766186413913,14.090822422303834
1300,2022-11-22,Tuesday,20.566201168518838,14.773716328212902
1301,2022-11-23,Wednesday,23.56483446576256,16.54662468917417
1302,2022-11-24,Thursday,23.099243387150025,18.476217638845878
1303,2022-11-25,Friday,28.995063369394273,14.48665900687822
1304,2022-11-26,Saturday,27.25202412727654,12.61198346507442
1305,2022-11-27,Sunday,26.842975587053623,13.462830137558655
1306,2022-11-28,Monday,31.67424781129189,19.365174795377733
1307,2022-11-29,Tuesday,22.788113790228767,17.718590609423007
1308,2022-11-30,Wednesday,20.47146315554164,18.312212529223505
1309,2022-12-01,Thursday,25.291950993339906,17.54810315318206
1310,2022-12-02,Friday,21.8273881742535,11.57331834135709
1311,2022-12-03,Saturday,27.20740333365475,13.668480820329233
1312,2022-12-04,Sunday,25.16384047941007,18.48300189988973
1313,2022-12-05,Monday,26.48272490377674,18.560993181676984
1314,2022-12-06,Tuesday,28.552430822851058,16.66016809637398
1315,2022-12-07,Wednesday,31.020081495419,17.670491523825483
1316,2022-12-08,Thursday,23.911977970734224,17.019777141384843
1317,2022-12-09,Friday,26.984925444573623,12.197067997895576
1318,2022-12-10,Saturday,18.53860617379417,12.517691339785632
1319,2022-12-11,Sunday,25.550792744953494,22.827940634609156
1320,2022-12-12,Monday,24.88411007637722,13.326546200049073
1321,2022-12-13,Tuesday,23.78714357716432,14.19131434140131
1322,2022-12-14,Wednesday,29.688908836527652,19.286210904455103
1323,2022-12-15,Thursday,30.261341155164004,15.383208148287737
1324,2022-12-16,Friday,25.942826032874144,14.005555795358855
1325,2022-12-17,Saturday,27.006670102443607,18.537118302520977
1326,2022-12-18,Sunday,21.99305502381742,24.862533217640138
1327,2022-12-19,Monday,28.62285326134405,17.455546856284386
1328,2022-12-20,Tuesday,22.051601997760933,14.53905232301996
1329,2022-12-21,Wednesday,25.160266545178832,15.361362715329937
1330,2022-12-22,Thursday,30.434280561542224,21.310029889670425
1331,2022-12-23,Friday,24.5624382153748,12.626409856068442
1332,2022-12-24,Saturday,22.9916045725086,15.30208059153425
1333,2022-12-25,Sunday,22.957406487933014,17.65523626211496
1334,2022-12-26,Monday,26.202395331655218,13.02744709709816
1335,2022-12-27,Tuesday,21.087876151503036,17.44449347938185
1336,2022-12-28,Wednesday,32.570339913537445,17.02812629492796
1337,2022-12-29,Thursday,21.433004788378014,18.17161318781585
1338,2022-12-30,Friday,22.35965136341,8.701706008353218
1339,2022-12-31,Saturday,28.190417087036906,15.890104186135435
1340,2023-01-01,Sunday,21.959775601225434,16.402261458394847
1341,2023-01-02,Monday,26.421565361608664,12.926400463226408
1342,2023-01-03,Tuesday,22.20658995063052,18.23410670094338
1343,2023-01-04,Wednesday,26.841320622830313,17.377399357808976
1344,2023-01-05,Thursday,26.91059841505466,20.197499095959074
1345,2023-01-06,Friday,22.57690880262726,17.67783270259447
1346,2023-01-07,Saturday,23.30615740590185,10.379637856842699
1347,2023-01-08,Sunday,22.432926184049144,21.99019730508297
1348,2023-01-09,Monday,19.42486442818321,20.31758797667753
1349,2023-01-10,Tuesday,30.065247615072884,17.690356173228174
1350,2023-01-11,Wednesday,26.6507832717034,15.767615071933275
1351,2023-01-12,Thursday,25.20794982653809,19.077866496484535
1352,2023-01-13,Friday,26.886865095162808,16.599565978329306
1353,2023-01-14,Saturday,20.146113816177344,13.983450694378618
1354,2023-01-15,Sunday,28.55659661880233,14.270628963095792
1355,2023-01-16,Monday,23.850331626638333,18.138430305255905
1356,2023-01-17,Tuesday,32.03220539794364,17.65912043632693
1357,2023-01-18,Wednesday,25.18483128643188,16.460351671844503
1358,2023-01-19,Thursday,24.71980947071406,15.181123219841908
1359,2023-01-20,Friday,23.504496506741063,14.096330410501931
1360,2023-01-21,Saturday,29.886493597576386,10.44178025865744
1361,2023-01-22,Sunday,24.5070223525016,19.511638920894868
1362,2023-01-23,Monday,22.118148388154623,16.808579210828857
1363,2023-01-24,Tuesday,27.64390915215873,17.776412288559904
1364,2023-01-25,Wednesday,29.80752779224199,16.95113069018331
1365,2023-01-26,Thursday,29.225915112540232,19.223459292599085
1366,2023-01-27,Friday,27.553072798408525,12.111669865399644
1367,2023-01-28,Saturday,25.829879094808053,17.516534292134512
1368,2023-01-29,Sunday,28.38413330323936,14.281870478569644
1369,2023-01-30,Monday,25.70419776233181,23.211618187224534
1370,2023-01-31,Tuesday,24.136471270191368,15.69460547682485
1371,2023-02-01,Wednesday,23.80318204354539,15.269724200194752
1372,2023-02-02,Thursday,24.201757117852797,16.194363079135872
1373,2023-02-03,Friday,25.36107460012644,18.262757974731986
1374,2023-02-04,Saturday,25.608682419767234,15.833371044283167
1375,2023-02-05,Sunday,25.243799655607102,12.067476511567651
1376,2023-02-06,Monday,25.621442366543548,23.285954200505614
1377,2023-02-07,Tuesday,27.965167243043908,17.775555087833848
1378,2023-02-08,Wednesday,23.102181700038564,16.810405907965816
1379,2023-02-09,Thursday,26.386009024804302,19.107336030901237
1380,2023-02-10,Friday,26.75751932847051,14.503566555918646
1381,2023-02-11,Saturday,27.414343370282985,16.181975320127545
